Area,Month,ID,Name,Type,Period_1_20,Period_21_30
"PRIANGAN_TIMUR","JUL","3233200303","GUDANG YOS SODARSO","UTILITY","APPROVED","NOT APPROVED"
"PRIANGAN_TIMUR","JUL","3233200403","PLASA INDRAMAYU","UTILITY","APPROVED","NOT APPROVED"
"PRIANGAN_TIMUR","JUL","3233200501","GUDANG PLASA SILIWANGI","GUDANG","APPROVED","NOT APPROVED"
"PRIANGAN_TIMUR","JUL","3233200503","PLASA SILIWANGI","UTILITY","APPROVED","NOT APPROVED"
"PRIANGAN_TIMUR","JUL","3233200602","GUDANG ARJAWINANGUN","GUDANG","SUBMITTED","NONE"
"PRIANGAN_TIMUR","JUL","3233200702","GUDANG BALONGAN","GUDANG","OPEN","NONE"
"PRIANGAN_TIMUR","JUL","3233200802","GUDANG CIKIJING","GUDANG","OPEN","NONE"
"PRIANGAN_TIMUR","JUL","3233200902","GUDANG INDRAMAYU","GUDANG","OPEN","NONE"
"PRIANGAN_TIMUR","JUL","3233201002","GUDANG JAMBLANG","GUDANG","OPEN","NONE"
"PRIANGAN_TIMUR","JUL","3233201102","GUDANG JATIBARANG","GUDANG","OPEN","NONE"
"PRIANGAN_TIMUR","JUL","3233201202","GUDANG JATIWANGI","GUDANG","OPEN","NONE"
"PRIANGAN_TIMUR","JUL","3233201302","GUDANG KADIPATEN","GUDANG","OPEN","NONE"
"PRIANGAN_TIMUR","JUL","3233201402","GUDANG KANCI","GUDANG","OPEN","NONE"
"PRIANGAN_TIMUR","JUL","3233201502","GUDANG KARANGAMPEL","GUDANG","OPEN","NONE"
"PRIANGAN_TIMUR","JUL","3233201602","GUDANG KARYA MULYA","GUDANG","OPEN","NONE"
"PRIANGAN_TIMUR","JUL","3233201702","GUDANG KUNINGAN","GUDANG","OPEN","NONE"
"PRIANGAN_TIMUR","JUL","3233201902","GUDANG LOSARANG","GUDANG","OPEN","NONE"
"PRIANGAN_TIMUR","JUL","3233202002","GUDANG LOSARI","GUDANG","OPEN","NONE"
"PRIANGAN_TIMUR","JUL","3233202102","GUDANG MAJALENGKA","GUDANG","OPEN","NONE"
"PRIANGAN_TIMUR","JUL","3233202302","GUDANG PATROL","GUDANG","OPEN","NONE"
"PRIANGAN_TIMUR","JUL","3233202502","GUDANG RAJAGALUH","GUDANG","OPEN","NONE"
"PRIANGAN_TIMUR","JUL","3263200102","GUDANG WITEL TASIKMALAYA","GUDANG","SUBMITTED","NONE"
"PRIANGAN_TIMUR","JUL","3263200104","WITEL TASIKMALAYA","UTILITY","SUBMITTED","NONE"
"PRIANGAN_TIMUR","JUL","3263200202","GUDANG ARNET TASIKMALAYA","GUDANG","SUBMITTED","NONE"
"PRIANGAN_TIMUR","JUL","3263200204","ARNET TASIKMALAYA","UTILITY","SUBMITTED","NONE"
"PRIANGAN_TIMUR","JUL","3263200302","GUDANG DATEL SINGAPARNA","GUDANG","SUBMITTED","NONE"
"PRIANGAN_TIMUR","JUL","3263200304","DATEL SINGAPARNA","UTILITY","SUBMITTED","NONE"
"PRIANGAN_TIMUR","JUL","3263200402","GUDANG KAWALI","GUDANG","OPEN","NONE"
"PRIANGAN_TIMUR","JUL","3263200404","EKS CATEL KAWALI","UTILITY","OPEN","NONE"
"PRIANGAN_TIMUR","JUL","3263200502","GUDANG KEDUNGORA","GUDANG","SUBMITTED","NONE"
"PRIANGAN_TIMUR","JUL","3263200504","EKS CATEL KEDUNGORA","UTILITY","SUBMITTED","NONE"
"PRIANGAN_TIMUR","JUL","3263200602","GUDANG WANARAJA","GUDANG","SUBMITTED","NONE"
"PRIANGAN_TIMUR","JUL","3263200604","EKS CATEL WANARAJA","UTILITY","SUBMITTED","NONE"
"PRIANGAN_TIMUR","JUL","3263200702","GUDANG GARUT CENTRUM","GUDANG","SUBMITTED","NONE"
"PRIANGAN_TIMUR","JUL","3263200704","GARUT CENTRUM","UTILITY","SUBMITTED","NONE"
"PRIANGAN_TIMUR","JUL","3263200802","GUDANG PLASA CIAMIS","GUDANG","SUBMITTED","NONE"
"PRIANGAN_TIMUR","JUL","3263200804","PLASA CIAMIS","UTILITY","SUBMITTED","NONE"
"PRIANGAN_TIMUR","JUL","3263201002","PLASA / GUDANG BANJAR","GUDANG","SUBMITTED","NONE"
"PRIANGAN_TIMUR","JUL","3263201102","GUDANG BANJARSARI","GUDANG","SUBMITTED","NONE"
"PRIANGAN_TIMUR","JUL","3263201502","GUDANG CIBATU","GUDANG","SUBMITTED","NONE"
"PRIANGAN_TIMUR","JUL","3263201602","GUDANG CIKAJANG","GUDANG","SUBMITTED","NONE"
"PRIANGAN_TIMUR","JUL","3263201802","GUDANG STO GARUT","GUDANG","SUBMITTED","NONE"
"PRIANGAN_TIMUR","JUL","3263202002","GUDANG LIMBANGAN","GUDANG","SUBMITTED","NONE"
"PRIANGAN_TIMUR","JUL","3263202102","GUDANG MALANGBONG","GUDANG","SUBMITTED","NONE"
"PRIANGAN_TIMUR","JUL","3263202202","GUDANG MANONJAYA","GUDANG","SUBMITTED","NONE"
"PRIANGAN_TIMUR","JUL","3263202302","GUDANG PAMENGPEUK","GUDANG","SUBMITTED","NONE"
"PRIANGAN_TIMUR","JUL","3263202402","GUDANG PANGANDARAN","GUDANG","SUBMITTED","NONE"
"PRIANGAN_TIMUR","JUL","3263202502","GUDANG RAJAPOLAH","GUDANG","SUBMITTED","NONE"
"PRIANGAN_TIMUR","JUL","3263202602","GUDANG CCAN TASIKMALAYA","GUDANG","SUBMITTED","NONE"
"PRIANGAN_TIMUR","JUL","3233200201","EKS CATEL HAURGEULIS","OFFICE","SUBMITTED","NONE"
"PRIANGAN_TIMUR","JUL","3233200402","GEDUNG KOSONG PLASA INDRAMAYU","IDLE","SUBMITTED","NONE"
"PRIANGAN_TIMUR","JUL","3233200502","GEDUNG KOSONG PLASA SILIWANGI","IDLE","SUBMITTED","NONE"
"PRIANGAN_TIMUR","JUL","3233200601","STO ARJAWINANGUN","OFFICE","SUBMITTED","NONE"
"PRIANGAN_TIMUR","JUL","3233200603","GEDUNG KOSONG ARJAWINANGUN","IDLE","APPROVED","NOT APPROVED"
"PRIANGAN_TIMUR","JUL","3233200701","STO BALONGAN","OFFICE","APPROVED","NOT APPROVED"
"PRIANGAN_TIMUR","JUL","3233200801","STO CIKIJING","OFFICE","SUBMITTED","NONE"
"PRIANGAN_TIMUR","JUL","3233200901","STO INDRAMAYU","OFFICE","SUBMITTED","NONE"
"PRIANGAN_TIMUR","JUL","3233200903","GEDUNG KOSONG INDRAMAYU","IDLE","SUBMITTED","NONE"
"PRIANGAN_TIMUR","JUL","3233201001","STO JAMBLANG","OFFICE","APPROVED","NOT APPROVED"
"PRIANGAN_TIMUR","JUL","3233201101","STO JATIBARANG","OFFICE","APPROVED","NOT APPROVED"
"PRIANGAN_TIMUR","JUL","3233201103","GEDUNG KOSONG JATIBARANG","IDLE","APPROVED","NOT APPROVED"
"PRIANGAN_TIMUR","JUL","3233201201","STO JATIWANGI","OFFICE","SUBMITTED","NONE"
"PRIANGAN_TIMUR","JUL","3233201301","STO KADIPATEN","OFFICE","APPROVED","NOT APPROVED"
"PRIANGAN_TIMUR","JUL","3233201303","GEDUNG KOSONG KADIPATEN","IDLE","APPROVED","NOT APPROVED"
"PRIANGAN_TIMUR","JUL","3233201401","STO KANCI","OFFICE","SUBMITTED","NONE"
"PRIANGAN_TIMUR","JUL","3233201501","STO KARANGAMPEL","OFFICE","APPROVED","NOT APPROVED"
"PRIANGAN_TIMUR","JUL","3233201503","GEDUNG KOSONG KARANGAMPEL","IDLE","SUBMITTED","NONE"
"PRIANGAN_TIMUR","JUL","3233201601","STO KARYA MULYA","OFFICE","APPROVED","NOT APPROVED"
"PRIANGAN_TIMUR","JUL","3233201701","PLASA / STO KUNINGAN","OFFICE","APPROVED","NOT APPROVED"
"PRIANGAN_TIMUR","JUL","3233201703","GEDUNG KOSONG KUNINGAN","IDLE","APPROVED","NOT APPROVED"
"PRIANGAN_TIMUR","JUL","3233201801","STO LINGGARJATI","OFFICE","SUBMITTED","NONE"
"PRIANGAN_TIMUR","JUL","3233202601","STO SINDANG LAUT","OFFICE","SUBMITTED","NONE"
"PRIANGAN_TIMUR","JUL","3263200101","PLASA / WITEL TASIKMALAYA","OFFICE","SUBMITTED","NONE"
"PRIANGAN_TIMUR","JUL","3233201802","GEDUNG KOSONG LINGGARJATI","IDLE","APPROVED","NOT APPROVED"
"PRIANGAN_TIMUR","JUL","3233201901","STO LOSARANG","OFFICE","OPEN","NONE"
"PRIANGAN_TIMUR","JUL","3233202001","STO LOSARI","OFFICE","SUBMITTED","NONE"
"PRIANGAN_TIMUR","JUL","3233202101","PLASA / STO MAJALENGKA","OFFICE","OPEN","NONE"
"PRIANGAN_TIMUR","JUL","3233202103","GEDUNG KOSONG MAJALENGKA","IDLE","OPEN","NONE"
"PRIANGAN_TIMUR","JUL","3233202301","STO PATROL","OFFICE","SUBMITTED","NONE"
"PRIANGAN_TIMUR","JUL","3233202501","STO RAJAGALUH","OFFICE","APPROVED","NOT APPROVED"
"PRIANGAN_TIMUR","JUL","3233202503","GEDUNG KOSONG RAJAGALUH","IDLE","SUBMITTED","NONE"
"PRIANGAN_TIMUR","JUL","3263200103","GEDUNG KOSONG WITEL TASIKMALAYA","IDLE","SUBMITTED","NONE"
"PRIANGAN_TIMUR","JUL","3263200203","GEDUNG KOSONG ARNET TASIKMALAYA","IDLE","SUBMITTED","NONE"
"PRIANGAN_TIMUR","JUL","3263200301","DATEL SINGAPARNA","OFFICE","SUBMITTED","NONE"
"PRIANGAN_TIMUR","JUL","3263200303","GEDUNG KOSONG SINGAPARNA","IDLE","SUBMITTED","NONE"
"PRIANGAN_TIMUR","JUL","3263200401","EKS CATEL KAWALI","OFFICE","OPEN","NONE"
"PRIANGAN_TIMUR","JUL","3263200403","GEDUNG KOSONG KAWALI","IDLE","OPEN","NONE"
"PRIANGAN_TIMUR","JUL","3263200501","EKS CATEL KEDUNGORA","OFFICE","SUBMITTED","NONE"
"PRIANGAN_TIMUR","JUL","3263200503","GEDUNG KOSONG KEDUNGORA","IDLE","SUBMITTED","NONE"
"PRIANGAN_TIMUR","JUL","3263200601","EKS CATEL WANARAJA","OFFICE","SUBMITTED","NONE"
"PRIANGAN_TIMUR","JUL","3263200603","GEDUNG KOSONG WANARAJA","IDLE","SUBMITTED","NONE"
"PRIANGAN_TIMUR","JUL","3263200701","TELKOM GARUT CENTRUM","OFFICE","SUBMITTED","NONE"
"PRIANGAN_TIMUR","JUL","3263200703","GEDUNG KOSONG GARUT CENTRUM","IDLE","SUBMITTED","NONE"
"PRIANGAN_TIMUR","JUL","3263200801","PLASA CIAMIS","OFFICE","SUBMITTED","NONE"
"PRIANGAN_TIMUR","JUL","3263200803","GEDUNG KOSONG PLASA CIAMIS","IDLE","OPEN","NONE"
"PRIANGAN_TIMUR","JUL","3263200902","GEDUNG KOSONG PLASA GARUT","IDLE","SUBMITTED","NONE"
"PRIANGAN_TIMUR","JUL","3263201001","STO BANJAR","OFFICE","SUBMITTED","NONE"
"PRIANGAN_TIMUR","JUL","3263201003","GEDUNG KOSONG BANJAR","IDLE","SUBMITTED","NONE"
"PRIANGAN_TIMUR","JUL","3263201101","STO BANJARSARI","OFFICE","SUBMITTED","NONE"
"PRIANGAN_TIMUR","JUL","3263201103","GEDUNG KOSONG BANJARSARI","IDLE","SUBMITTED","NONE"
"PRIANGAN_TIMUR","JUL","3263201201","STO CIAMIS","OFFICE","SUBMITTED","NONE"
"PRIANGAN_TIMUR","JUL","3263201202","GEDUNG KOSONG CIAMIS","IDLE","SUBMITTED","NONE"
"PRIANGAN_TIMUR","JUL","3263201301","STO CIAWI","OFFICE","SUBMITTED","NONE"
"PRIANGAN_TIMUR","JUL","3263201302","GEDUNG KOSONG CIAWI TASIKMALAYA","IDLE","SUBMITTED","NONE"
"PRIANGAN_TIMUR","JUL","3263201401","STO CIBALONG","OFFICE","SUBMITTED","NONE"
"PRIANGAN_TIMUR","JUL","3263201402","GEDUNG KOSONG CIBALONG","IDLE","SUBMITTED","NONE"
"PRIANGAN_TIMUR","JUL","3263201501","STO CIBATU","OFFICE","SUBMITTED","NONE"
"PRIANGAN_TIMUR","JUL","3263201503","GEDUNG KOSONG CIBATU","IDLE","SUBMITTED","NONE"
"PRIANGAN_TIMUR","JUL","3263201601","STO CIKAJANG","OFFICE","SUBMITTED","NONE"
"PRIANGAN_TIMUR","JUL","3263201603","GEDUNG KOSONG CIKAJANG","IDLE","SUBMITTED","NONE"
"PRIANGAN_TIMUR","JUL","3263201701","STO CISOMPET","OFFICE","SUBMITTED","NONE"
"PRIANGAN_TIMUR","JUL","3263201702","GEDUNG KOSONG CISOMPET","IDLE","SUBMITTED","NONE"
"PRIANGAN_TIMUR","JUL","3263201801","STO GARUT","OFFICE","SUBMITTED","NONE"
"PRIANGAN_TIMUR","JUL","3263201803","GEDUNG KOSONG STO GARUT","IDLE","SUBMITTED","NONE"
"PRIANGAN_TIMUR","JUL","3263202401","STO PANGANDARAN","OFFICE","OPEN","NONE"
"PRIANGAN_TIMUR","JUL","3263201901","STO KARANG NUNGGAL","OFFICE","SUBMITTED","NONE"
"PRIANGAN_TIMUR","JUL","3263201902","GEDUNG KOSONG KARANG NUNGGAL","IDLE","SUBMITTED","NONE"
"PRIANGAN_TIMUR","JUL","3263202001","STO LIMBANGAN","OFFICE","SUBMITTED","NONE"
"PRIANGAN_TIMUR","JUL","3263202003","GEDUNG KOSONG LIMBANGAN","IDLE","SUBMITTED","NONE"
"PRIANGAN_TIMUR","JUL","3263202101","STO MALANGBONG","OFFICE","SUBMITTED","NONE"
"PRIANGAN_TIMUR","JUL","3263202103","GEDUNG KOSONG MALANGBONG","IDLE","SUBMITTED","NONE"
"PRIANGAN_TIMUR","JUL","3263202201","STO MANONJAYA","OFFICE","OPEN","NONE"
"PRIANGAN_TIMUR","JUL","3263202301","STO PAMENGPEUK","OFFICE","SUBMITTED","NONE"
"PRIANGAN_TIMUR","JUL","3263202303","GEDUNG KOSONG PAMENGPEUK","IDLE","SUBMITTED","NONE"
"PRIANGAN_TIMUR","JUL","3263202403","GEDUNG KOSONG PANGANDARAN","IDLE","OPEN","NONE"
"PRIANGAN_TIMUR","JUL","3263202501","STO RAJAPOLAH","OFFICE","SUBMITTED","NONE"
"PRIANGAN_TIMUR","JUL","3263202503","GEDUNG KOSONG RAJAPOLAH","IDLE","SUBMITTED","NONE"
"PRIANGAN_TIMUR","JUL","3263202603","CCAN TASIKMALAYA","OFFICE","SUBMITTED","NONE"
"PRIANGAN_TIMUR","JUL","3233200401","PLASA INDRAMAYU","OFFICE","APPROVED","NOT APPROVED"
"PRIANGAN_TIMUR","JUL","3263200201","ARNET TASIKMALAYA","OFFICE","APPROVED","NOT APPROVED"
"PRIANGAN_TIMUR","JUL","3263200901","PLASA GARUT","OFFICE","SUBMITTED","NONE"
"PRIANGAN_TIMUR","JUL","3263202601","STO TASIKMALAYA","POP ETC","SUBMITTED","NONE"
"PRIANGAN_TIMUR","JUL","3233200101","WITEL CIREBON / STO CIREBON","OFFICE","APPROVED","NOT APPROVED"
"PRIANGAN_TIMUR","AGU","3233200203","HALAMAN EKS CATEL HAURGEULIS","HALAMAN","SUBMITTED","NONE"
"PRIANGAN_TIMUR","AGU","3233200404","HALAMAN PLASA INDRAMAYU","HALAMAN","OPEN","NONE"
"PRIANGAN_TIMUR","AGU","3233200703","HALAMAN STO BALONGAN","HALAMAN","OPEN","NONE"
"PRIANGAN_TIMUR","AGU","3233200803","HALAMAN STO CIKIJING","HALAMAN","SUBMITTED","NONE"
"PRIANGAN_TIMUR","AGU","3233201203","HALAMAN STO JATIWANGI","HALAMAN","OPEN","NONE"
"PRIANGAN_TIMUR","AGU","3233201304","HALAMAN STO KADIPATEN","HALAMAN","OPEN","NONE"
"PRIANGAN_TIMUR","AGU","3233201403","HALAMAN STO KANCI","HALAMAN","SUBMITTED","NONE"
"PRIANGAN_TIMUR","AGU","3233201603","HALAMAN STO KARYA MULYA","HALAMAN","SUBMITTED","NONE"
"PRIANGAN_TIMUR","AGU","3233201903","HALAMAN STO LOSARANG","HALAMAN","OPEN","NONE"
"PRIANGAN_TIMUR","AGU","3233202303","HALAMAN STO PATROL","HALAMAN","SUBMITTED","NONE"
"PRIANGAN_TIMUR","AGU","3233202504","HALAMAN STO RAJAGALUH","HALAMAN","SUBMITTED","NONE"
"PRIANGAN_TIMUR","AGU","3233202602","HALAMAN STO SINDANG LAUT","HALAMAN","SUBMITTED","NONE"
"PRIANGAN_TIMUR","AGU","3263200305","HALAMAN DATEL SINGAPARNA","HALAMAN","SUBMITTED","NONE"
"PRIANGAN_TIMUR","AGU","3263200405","HALAMAN EKS CATEL KAWALI","HALAMAN","OPEN","NONE"
"PRIANGAN_TIMUR","AGU","3263200505","HALAMAN EKS CATEL KEDUNGORA","HALAMAN","OPEN","NONE"
"PRIANGAN_TIMUR","AGU","3263201004","HALAMAN STO BANJAR","HALAMAN","OPEN","NONE"
"PRIANGAN_TIMUR","AGU","3263201104","HALAMAN STO BANJARSARI","HALAMAN","OPEN","NONE"
"PRIANGAN_TIMUR","AGU","3263201203","HALAMAN STO CIAMIS","HALAMAN","OPEN","NONE"
"PRIANGAN_TIMUR","AGU","3263201504","HALAMAN STO CIBATU","HALAMAN","OPEN","NONE"
"PRIANGAN_TIMUR","AGU","3263201604","HALAMAN STO CIKAJANG","HALAMAN","OPEN","NONE"
"PRIANGAN_TIMUR","AGU","3263201703","HALAMAN STO CISOMPET","HALAMAN","OPEN","NONE"
"PRIANGAN_TIMUR","AGU","3263202004","HALAMAN STO LIMBANGAN","HALAMAN","OPEN","NONE"
"PRIANGAN_TIMUR","AGU","3263202104","HALAMAN STO MALANGBONG","HALAMAN","OPEN","NONE"
"PRIANGAN_TIMUR","AGU","3263202203","HALAMAN STO MANONJAYA","HALAMAN","OPEN","NONE"
"PRIANGAN_TIMUR","AGU","3263202304","HALAMAN STO PAMENGPEUK","HALAMAN","OPEN","NONE"
"PRIANGAN_TIMUR","AGU","3263202404","HALAMAN STO PANGANDARAN","HALAMAN","OPEN","NONE"
"PRIANGAN_TIMUR","AGU","3233200102","GUDANG WITEL CIREBON","GUDANG","OPEN","NONE"
"PRIANGAN_TIMUR","AGU","3233200104","WITEL CIREBON","UTILITY","OPEN","NONE"
"PRIANGAN_TIMUR","AGU","3233200202","EKS CATEL HAURGEULIS","UTILITY","OPEN","NONE"
"PRIANGAN_TIMUR","AGU","3233200301","GUDANG YOS SODARSO","OFFICE","OPEN","NONE"
"PRIANGAN_TIMUR","AGU","3233200302","GUDANG YOS SUDARSO","GUDANG","OPEN","NONE"
"PRIANGAN_TIMUR","AGU","3233200303","GUDANG YOS SODARSO","UTILITY","OPEN","NONE"
"PRIANGAN_TIMUR","AGU","3233200403","PLASA INDRAMAYU","UTILITY","OPEN","NONE"
"PRIANGAN_TIMUR","AGU","3233200501","GUDANG PLASA SILIWANGI","GUDANG","OPEN","NONE"
"PRIANGAN_TIMUR","AGU","3233200503","PLASA SILIWANGI","UTILITY","OPEN","NONE"
"PRIANGAN_TIMUR","AGU","3233200602","GUDANG ARJAWINANGUN","GUDANG","OPEN","NONE"
"PRIANGAN_TIMUR","AGU","3233200702","GUDANG BALONGAN","GUDANG","OPEN","NONE"
"PRIANGAN_TIMUR","AGU","3233200802","GUDANG CIKIJING","GUDANG","OPEN","NONE"
"PRIANGAN_TIMUR","AGU","3233200902","GUDANG INDRAMAYU","GUDANG","OPEN","NONE"
"PRIANGAN_TIMUR","AGU","3233201002","GUDANG JAMBLANG","GUDANG","OPEN","NONE"
"PRIANGAN_TIMUR","AGU","3233201102","GUDANG JATIBARANG","GUDANG","OPEN","NONE"
"PRIANGAN_TIMUR","AGU","3233201202","GUDANG JATIWANGI","GUDANG","OPEN","NONE"
"PRIANGAN_TIMUR","AGU","3233201302","GUDANG KADIPATEN","GUDANG","OPEN","NONE"
"PRIANGAN_TIMUR","AGU","3233201402","GUDANG KANCI","GUDANG","OPEN","NONE"
"PRIANGAN_TIMUR","AGU","3233201502","GUDANG KARANGAMPEL","GUDANG","OPEN","NONE"
"PRIANGAN_TIMUR","AGU","3233201602","GUDANG KARYA MULYA","GUDANG","OPEN","NONE"
"PRIANGAN_TIMUR","AGU","3233201702","GUDANG KUNINGAN","GUDANG","OPEN","NONE"
"PRIANGAN_TIMUR","AGU","3233201902","GUDANG LOSARANG","GUDANG","OPEN","NONE"
"PRIANGAN_TIMUR","AGU","3233202002","GUDANG LOSARI","GUDANG","OPEN","NONE"
"PRIANGAN_TIMUR","AGU","3233202102","GUDANG MAJALENGKA","GUDANG","OPEN","NONE"
"PRIANGAN_TIMUR","AGU","3233202302","GUDANG PATROL","GUDANG","OPEN","NONE"
"PRIANGAN_TIMUR","AGU","3233202502","GUDANG RAJAGALUH","GUDANG","OPEN","NONE"
"PRIANGAN_TIMUR","AGU","3263200102","GUDANG WITEL TASIKMALAYA","GUDANG","SUBMITTED","NONE"
"PRIANGAN_TIMUR","AGU","3263200104","WITEL TASIKMALAYA","UTILITY","SUBMITTED","NONE"
"PRIANGAN_TIMUR","AGU","3263200202","GUDANG ARNET TASIKMALAYA","GUDANG","SUBMITTED","NONE"
"PRIANGAN_TIMUR","AGU","3263200204","ARNET TASIKMALAYA","UTILITY","SUBMITTED","NONE"
"PRIANGAN_TIMUR","AGU","3263200302","GUDANG DATEL SINGAPARNA","GUDANG","SUBMITTED","NONE"
"PRIANGAN_TIMUR","AGU","3263200304","DATEL SINGAPARNA","UTILITY","SUBMITTED","NONE"
"PRIANGAN_TIMUR","AGU","3263200402","GUDANG KAWALI","GUDANG","OPEN","NONE"
"PRIANGAN_TIMUR","AGU","3263200404","EKS CATEL KAWALI","UTILITY","OPEN","NONE"
"PRIANGAN_TIMUR","AGU","3263200502","GUDANG KEDUNGORA","GUDANG","OPEN","NONE"
"PRIANGAN_TIMUR","AGU","3263200504","EKS CATEL KEDUNGORA","UTILITY","OPEN","NONE"
"PRIANGAN_TIMUR","AGU","3263200602","GUDANG WANARAJA","GUDANG","OPEN","NONE"
"PRIANGAN_TIMUR","AGU","3263200604","EKS CATEL WANARAJA","UTILITY","OPEN","NONE"
"PRIANGAN_TIMUR","AGU","3263200702","GUDANG GARUT CENTRUM","GUDANG","OPEN","NONE"
"PRIANGAN_TIMUR","AGU","3263200704","GARUT CENTRUM","UTILITY","OPEN","NONE"
"PRIANGAN_TIMUR","AGU","3263200802","GUDANG PLASA CIAMIS","GUDANG","OPEN","NONE"
"PRIANGAN_TIMUR","AGU","3263200804","PLASA CIAMIS","UTILITY","OPEN","NONE"
"PRIANGAN_TIMUR","AGU","3263201002","PLASA / GUDANG BANJAR","GUDANG","OPEN","NONE"
"PRIANGAN_TIMUR","AGU","3263201102","GUDANG BANJARSARI","GUDANG","OPEN","NONE"
"PRIANGAN_TIMUR","AGU","3263201502","GUDANG CIBATU","GUDANG","OPEN","NONE"
"PRIANGAN_TIMUR","AGU","3263201602","GUDANG CIKAJANG","GUDANG","OPEN","NONE"
"PRIANGAN_TIMUR","AGU","3263201802","GUDANG STO GARUT","GUDANG","OPEN","NONE"
"PRIANGAN_TIMUR","AGU","3263202002","GUDANG LIMBANGAN","GUDANG","OPEN","NONE"
"PRIANGAN_TIMUR","AGU","3263202102","GUDANG MALANGBONG","GUDANG","OPEN","NONE"
"PRIANGAN_TIMUR","AGU","3263202202","GUDANG MANONJAYA","GUDANG","OPEN","NONE"
"PRIANGAN_TIMUR","AGU","3263202302","GUDANG PAMENGPEUK","GUDANG","OPEN","NONE"
"PRIANGAN_TIMUR","AGU","3263202402","GUDANG PANGANDARAN","GUDANG","OPEN","NONE"
"PRIANGAN_TIMUR","AGU","3263202502","GUDANG RAJAPOLAH","GUDANG","SUBMITTED","NONE"
"PRIANGAN_TIMUR","AGU","3263202602","GUDANG CCAN TASIKMALAYA","GUDANG","OPEN","NONE"
