Status,Month,ID,Name,Type
"OPEN","SEP","3223200603","PLASA BAROS","UTILITY"
"OPEN","SEP","3223201403","GUDANG STO CIMAHI","GUDANG"
"OPEN","SEP","3223201702","GUDANG CIWIDEY","GUDANG"
"OPEN","SEP","3223201902","GUDANG LEMBANG","GUDANG"
"OPEN","SEP","3223201903","STO LEMBANG","UTILITY"
"OPEN","SEP","3223202003","GUDANG MAJALAYA","GUDANG"
"OPEN","SEP","3223202302","GUDANG SOREANG","GUDANG"
"OPEN","SEP","3223202602","STO BOJONGWARU","UTILITY"
"OPEN","SEP","3223202603","GUDANG BOJONGWARU","GUDANG"
"OPEN","SEP","3223202802","GUDANG MESS PALAPA SOREANG","GUDANG"
"OPEN","SEP","3223202804","MESS PALAPA SOREANG","UTILITY"
"OPEN","SEP","3213200102","PLASA SUPRATMAN","OFFICE"
"OPEN","SEP","3213200104","GEDUNG KOSONG PLASA SUPRATMAN","IDLE"
"OPEN","SEP","3213200202","ARNET AHMAD YANI","OFFICE"
"OPEN","SEP","3213200401D","GMP BANDUNG","OFFICE"
"OPEN","SEP","3213200401E","GMP BANDUNG","RUANG IBADAH"
"OPEN","SEP","3213200404","GEDUNG KOSONG GMP BANDUNG","IDLE"
"OPEN","SEP","3213200701","PLASA SUMEDANG","OFFICE"
"OPEN","SEP","3213200703","GEDUNG KOSONG PLASA SUMEDANG","IDLE"
"OPEN","SEP","3213201001","PLASA / STO CIJAURA","OFFICE"
"OPEN","SEP","3213201002","GEDUNG KOSONG CIJAURA","IDLE"
"OPEN","SEP","3213201101","STO HEGARMANAH","OFFICE"
"OPEN","SEP","3213201201","PLASA / STO KOPO","OFFICE"
"OPEN","SEP","3213201202","GEDUNG KOSONG KOPO","IDLE"
"OPEN","SEP","3213201301","STO SADANG SERANG","OFFICE"
"OPEN","SEP","3213201401","STO SUMEDANG","OFFICE"
"OPEN","SEP","3213201501","STO TANJUNGSARI","OFFICE"
"OPEN","SEP","3213201601","STO TEGALEGA","OFFICE"
"OPEN","SEP","3213201602","GEDUNG KOSONG TEGALEGA","IDLE"
"OPEN","SEP","3213201701","STO TURANGGA","OFFICE"
"OPEN","SEP","3213201801","STO UJUNG BERUNG","OFFICE"
"OPEN","SEP","3213201802","PLASA UJUNG BERUNG","OFFICE"
"OPEN","SEP","3213201803","GEDUNG KOSONG PLASA UJUNG BERUNG","IDLE"
"OPEN","SEP","3213201804","GEDUNG KOSONGSTO UJUNG BERUNG","IDLE"
"OPEN","SEP","3213202301","TELKOM DHARMA WANITA","OFFICE"
"OPEN","SEP","3213202403","GT WAHIDIN","IDLE"
"OPEN","SEP","3213202503","GEDUNG KOSONG WITEL BANDUNG","IDLE"
"OPEN","SEP","3213204703","GT BENGAWAN 81","OFFICE"
"OPEN","SEP","3213205201","STO / PLASA GEGER KALONG","OFFICE"
"OPEN","SEP","3213205231","GEDUNG KOSONG STO GEGERKALONG","IDLE"
"OPEN","SEP","3223200101","WITEL BANDUNG BARAT","OFFICE"
"OPEN","SEP","3223200103","GEDUNG KOSONG WITEL BANDUNG BARAT","IDLE"
"OPEN","SEP","3223200201","EKS CATEL PANGALENGAN","OFFICE"
"OPEN","SEP","3223200301","PLASA / EKS CATEL PADALARANG","OFFICE"
"OPEN","SEP","3223200302","GEDUNG KOSONG PADALARANG","IDLE"
"OPEN","SEP","3223200601","PLASA BAROS","OFFICE"
"OPEN","SEP","3223200801","PLASA / STO BANJARAN","OFFICE"
"OPEN","SEP","3223200901","STO BATUJAJAR","OFFICE"
"OPEN","SEP","3223200902","GEDUNG KOSONG BATUJAJAR","IDLE"
"OPEN","SEP","3223201001","STO CICALENGKA","OFFICE"
"OPEN","SEP","3223201002","GEDUNG KOSONG CICALENGKA","IDLE"
"OPEN","SEP","3223201101","STO CIHALIWUNG","OFFICE"
"OPEN","SEP","3223201102","GEDUNG KOSONG CIHALIWUNG","IDLE"
"OPEN","SEP","3223201201","STO CIKALONG WETAN","OFFICE"
"OPEN","SEP","3223201301","STO CILILIN","OFFICE"
"OPEN","SEP","3223201302","GEDUNG KOSONG CILILIN","IDLE"
"OPEN","SEP","3223201401","STO CIMAHI","OFFICE"
"OPEN","SEP","3223201402","GEDUNG KOSONG STO CIMAHI","IDLE"
"OPEN","SEP","3223201501","STO CIPATAT","OFFICE"
"OPEN","SEP","3223201601","STO CISARUA","OFFICE"
"OPEN","SEP","3223201701","STO CIWIDEY","OFFICE"
"OPEN","SEP","3223201703","GEDUNG KOSONG CIWIDEY","IDLE"
"OPEN","SEP","3223201801","STO GUNUNG HALU","OFFICE"
"OPEN","SEP","3223201901","STO LEMBANG","OFFICE"
"OPEN","SEP","3223202001","STO MAJALAYA","OFFICE"
"OPEN","SEP","3223202002","GEDUNG KOSONG MAJALAYA","IDLE"
"OPEN","SEP","3223202101","STO NANJUNG","OFFICE"
"OPEN","SEP","3223202201","PLASA / STO RANCAEKEK","OFFICE"
"OPEN","SEP","3223202202","GEDUNG KOSONG RANCAEKEK","IDLE"
"OPEN","SEP","3223202301","PLASA / STO SOREANG","OFFICE"
"OPEN","SEP","3223202303","GEDUNG KOSONG SOREANG","IDLE"
"OPEN","SEP","3223202801","MESS PALAPA SOREANG","OFFICE"
"OPEN","SEP","3223202803","GEDUNG KOSONG PALAPA SOREANG","IDLE"
"OPEN","SEP","3213205201A","STO / PLASA GEGER KALONG","IDLE"
"OPEN","SEP","3223200301A","PLASA / EKS CATEL PADALARANG","IDLE"
"OPEN","SEP","3213200203","KANTOR CICADAS","OFFICE"
"OPEN","SEP","3213200204","STO CICADAS","POP ETC"
"OPEN","SEP","3213200301","DIVA KEBON WARU","OFFICE"
"OPEN","SEP","3213200401B","GMP BANDUNG","OFFICE"
"OPEN","SEP","3213200401C","GMP BANDUNG","POP ETC"
"OPEN","SEP","3213201901","TELKOM ACI GD. B","OFFICE"
"OPEN","SEP","3213202001","TELKOM ACI GD. A","OFFICE"
"OPEN","SEP","3213203702","GT SEKAR","OFFICE"
"OPEN","SEP","3213200401A","GMP BANDUNG","OFFICE"
"OPEN","SEP","3213200901","RUMDIN WASTUKENCANA","OFFICE"
"OPEN","SEP","3213202501","PLASA / WITEL BANDUNG / STO LEMBONG","OFFICE"
"OPEN","SEP","3213200401","GMP BANDUNG","OFFICE"
